"","Species","Longitude","Latitude","optional"
"2:18308","Populus_tremuloides",-71.77,48.0999999854825,TRUE
"2:18309","Populus_tremuloides",-89.86,48.0999999854825,TRUE
"2:18310","Populus_tremuloides",-89.86,48.0999999854825,TRUE
"2:18311","Populus_tremuloides",-71.77,48.0999999854825,TRUE
"2:18312","Populus_tremuloides",-71.14,48.0999999854825,TRUE
"2:18313","Populus_tremuloides",-76.16,48.0999999854825,TRUE
"2:18314","Populus_tremuloides",-65.45,48.0999999854825,TRUE
"2:18315","Populus_tremuloides",-83.8,48.0999999854825,TRUE
"2:18316","Populus_tremuloides",-95.45,48.0999999854825,TRUE
"2:18317","Populus_tremuloides",-95.12,48.0999999854825,TRUE
"2:18318","Populus_tremuloides",-93.38,48.0999999854825,TRUE
"2:18319","Populus_tremuloides",-80.13,48.0999999854825,TRUE
"2:18320","Populus_tremuloides",-69.95,48.0999999854825,TRUE
"2:18321","Populus_tremuloides",-95.1,48.0999999854825,TRUE
"2:18322","Populus_tremuloides",-95.18,48.0999999854825,TRUE
"2:18323","Populus_tremuloides",-93.08,48.0999999854825,TRUE
"2:18324","Populus_tremuloides",-67.85,48.0999999854825,TRUE
"2:18325","Populus_tremuloides",-69.14,48.1099999854946,TRUE
"2:18326","Populus_tremuloides",-80.21,48.1099999854946,TRUE
"2:18327","Populus_tremuloides",-69.95,48.1099999854946,TRUE
"2:18328","Populus_tremuloides",-89.8,48.1099999854946,TRUE
"2:18329","Populus_tremuloides",-92.59,48.1099999854946,TRUE
"2:18330","Populus_tremuloides",-67.85,48.1099999854946,TRUE
"2:18331","Populus_tremuloides",-69.13,48.1099999854946,TRUE
"2:18332","Populus_tremuloides",-89.46,48.1099999854946,TRUE
"2:18333","Populus_tremuloides",-94.49,48.1099999854946,TRUE
"2:18334","Populus_tremuloides",-94.42,48.1099999854946,TRUE
"2:18335","Populus_tremuloides",-92.31,48.1099999854946,TRUE
"2:18336","Populus_tremuloides",-90.64,48.1099999854946,TRUE
"2:18337","Populus_tremuloides",-67.17,48.1099999854946,TRUE
"2:18338","Populus_tremuloides",-67.17,48.1099999854946,TRUE
"2:18339","Populus_tremuloides",-94.19,48.1099999854946,TRUE
"2:18340","Populus_tremuloides",-91.87,48.1099999854946,TRUE
"2:18341","Populus_tremuloides",-71.01,48.1099999854946,TRUE
"2:18342","Populus_tremuloides",-79.28,48.1099999854946,TRUE
"2:18343","Populus_tremuloides",-69.13,48.1099999854946,TRUE
"2:18344","Populus_tremuloides",-94,48.1099999854946,TRUE
"2:18345","Populus_tremuloides",-74.64,48.1099999854946,TRUE
"2:18346","Populus_tremuloides",-69.13,48.1099999854946,TRUE
"2:18347","Populus_tremuloides",-93.19,48.1099999854946,TRUE
"2:18348","Populus_tremuloides",-82.26,48.1099999854946,TRUE
"2:18349","Populus_tremuloides",-69.13,48.1099999854946,TRUE
"2:18350","Populus_tremuloides",-83.31,48.1099999854946,TRUE
"2:18351","Populus_tremuloides",-76.69,48.1099999854946,TRUE
"2:18352","Populus_tremuloides",-74.64,48.1099999854946,TRUE
"2:18353","Populus_tremuloides",-92.56,48.1099999854946,TRUE
"2:18354","Populus_tremuloides",-82.22,48.1199999855066,TRUE
"2:18355","Populus_tremuloides",-91.89,48.1199999855066,TRUE
"2:18356","Populus_tremuloides",-74.64,48.1199999855066,TRUE
"2:18357","Populus_tremuloides",-91.9,48.1199999855066,TRUE
"2:18358","Populus_tremuloides",-77.55,48.1199999855066,TRUE
"2:18359","Populus_tremuloides",-66.0600000000001,48.1199999855066,TRUE
"2:18360","Populus_tremuloides",-93.08,48.1199999855066,TRUE
"2:18361","Populus_tremuloides",-80.43,48.1199999855066,TRUE
"2:18362","Populus_tremuloides",-66.68,48.1199999855066,TRUE
"2:18363","Populus_tremuloides",-66.67,48.1199999855066,TRUE
"2:18364","Populus_tremuloides",-92.71,48.1199999855066,TRUE
"2:18365","Populus_tremuloides",-92.67,48.1199999855066,TRUE
"2:18366","Populus_tremuloides",-74.65,48.1199999855066,TRUE
"2:18367","Populus_tremuloides",-66.67,48.1199999855066,TRUE
"2:18368","Populus_tremuloides",-122.01,48.1199999855066,TRUE
"2:18369","Populus_tremuloides",-66.67,48.1199999855066,TRUE
"2:18370","Populus_tremuloides",-80.43,48.1199999855066,TRUE
"2:18371","Populus_tremuloides",-83.44,48.1199999855066,TRUE
"2:18372","Populus_tremuloides",-95.37,48.1199999855066,TRUE
"2:18373","Populus_tremuloides",-88.66,48.1199999855066,TRUE
"2:18374","Populus_tremuloides",-84.06,48.1199999855066,TRUE
"2:18375","Populus_tremuloides",-93.59,48.1299999855187,TRUE
"2:18376","Populus_tremuloides",-89.39,48.1299999855187,TRUE
"2:18377","Populus_tremuloides",-88.58,48.1299999855187,TRUE
"2:18378","Populus_tremuloides",-70.9,48.1299999855187,TRUE
"2:18379","Populus_tremuloides",-81.95,48.1299999855187,TRUE
"2:18380","Populus_tremuloides",-70.9,48.1299999855187,TRUE
"2:18381","Populus_tremuloides",-82.71,48.1299999855187,TRUE
"2:18382","Populus_tremuloides",-91.83,48.1299999855187,TRUE
"2:18383","Populus_tremuloides",-68.58,48.1299999855187,TRUE
"2:18384","Populus_tremuloides",-70.89,48.1299999855187,TRUE
"2:18385","Populus_tremuloides",-65.53,48.1299999855187,TRUE
"2:18386","Populus_tremuloides",-70.89,48.1299999855187,TRUE
"2:18387","Populus_tremuloides",-93.69,48.1299999855187,TRUE
"2:18388","Populus_tremuloides",-92.31,48.1299999855187,TRUE
"2:18389","Populus_tremuloides",-120.2,48.1299999855187,TRUE
"2:18390","Populus_tremuloides",-91.95,48.1299999855187,TRUE
"2:18391","Populus_tremuloides",-91.84,48.1299999855187,TRUE
"2:18392","Populus_tremuloides",-69.88,48.1299999855187,TRUE
"2:18393","Populus_tremuloides",-69.88,48.1299999855187,TRUE
"2:18394","Populus_tremuloides",-69.05,48.1299999855187,TRUE
"2:18395","Populus_tremuloides",-69.04,48.1299999855187,TRUE
"2:18396","Populus_tremuloides",-67.64,48.1299999855187,TRUE
"2:18397","Populus_tremuloides",-84.03,48.1299999855187,TRUE
"2:18398","Populus_tremuloides",-82.53,48.1299999855187,TRUE
"2:18399","Populus_tremuloides",-94.5,48.1299999855187,TRUE
"2:18400","Populus_tremuloides",-83.94,48.1299999855187,TRUE
"2:18401","Populus_tremuloides",-92.9,48.1299999855187,TRUE
"2:18402","Populus_tremuloides",-82.7,48.1299999855187,TRUE
"2:18403","Populus_tremuloides",-95.2,48.1299999855187,TRUE
"2:18404","Populus_tremuloides",-75.27,48.1299999855187,TRUE
"2:18405","Populus_tremuloides",-66.18,48.1299999855187,TRUE
"2:18406","Populus_tremuloides",-74.53,48.1299999855187,TRUE
"2:18407","Populus_tremuloides",-92.56,48.1299999855187,TRUE
"2:18408","Populus_tremuloides",-92.06,48.1299999855187,TRUE
"2:18409","Populus_tremuloides",-100.4,48.1399999855307,TRUE
"2:18410","Populus_tremuloides",-93.2,48.1399999855307,TRUE
"2:18411","Populus_tremuloides",-92.71,48.1399999855307,TRUE
"2:18412","Populus_tremuloides",-92.37,48.1399999855307,TRUE
"2:18413","Populus_tremuloides",-89.58,48.1399999855307,TRUE
"2:18414","Populus_tremuloides",-75.27,48.1399999855307,TRUE
"2:18415","Populus_tremuloides",-89.58,48.1399999855307,TRUE
"2:18416","Populus_tremuloides",-94.53,48.1399999855307,TRUE
"2:18417","Populus_tremuloides",-92.61,48.1399999855307,TRUE
"2:18418","Populus_tremuloides",-75.42,48.1399999855307,TRUE
"2:18419","Populus_tremuloides",-65.54,48.1399999855307,TRUE
"2:18420","Populus_tremuloides",-91.03,48.1399999855307,TRUE
"2:18421","Populus_tremuloides",-75.27,48.1399999855307,TRUE
"2:18422","Populus_tremuloides",-75.41,48.1399999855307,TRUE
"2:18423","Populus_tremuloides",-80.52,48.1399999855307,TRUE
"2:18424","Populus_tremuloides",-75.26,48.1399999855307,TRUE
"2:18425","Populus_tremuloides",-120.16,48.1399999855307,TRUE
"2:18426","Populus_tremuloides",-113.77,48.1399999855307,TRUE
"2:18427","Populus_tremuloides",-93.3,48.1399999855307,TRUE
"2:18428","Populus_tremuloides",-74.52,48.1399999855307,TRUE
"2:18429","Populus_tremuloides",-71.16,48.1399999855307,TRUE
"2:18430","Populus_tremuloides",-76.97,48.1399999855307,TRUE
"2:18431","Populus_tremuloides",-76.98,48.1399999855307,TRUE
"2:18432","Populus_tremuloides",-81.31,48.1399999855307,TRUE
"2:18433","Populus_tremuloides",-81,48.1399999855307,TRUE
"2:18434","Populus_tremuloides",-71.66,48.1399999855307,TRUE
"2:18435","Populus_tremuloides",-71.66,48.1399999855307,TRUE
"2:18436","Populus_tremuloides",-66.43,48.1399999855307,TRUE
"2:18437","Populus_tremuloides",-92.79,48.1399999855307,TRUE
"2:18438","Populus_tremuloides",-71.66,48.1399999855307,TRUE
"2:18439","Populus_tremuloides",-71.66,48.1399999855307,TRUE
"2:18440","Populus_tremuloides",-66.43,48.1399999855307,TRUE
"2:18441","Populus_tremuloides",-71.65,48.1499999855427,TRUE
"2:18442","Populus_tremuloides",-66.43,48.1499999855427,TRUE
"2:18443","Populus_tremuloides",-95.52,48.1499999855427,TRUE
"2:18444","Populus_tremuloides",-73.29,48.1499999855427,TRUE
"2:18445","Populus_tremuloides",-76.98,48.1499999855427,TRUE
"2:18446","Populus_tremuloides",-83.3,48.1499999855427,TRUE
"2:18447","Populus_tremuloides",-93.62,48.1499999855427,TRUE
"2:18448","Populus_tremuloides",-73.29,48.1499999855427,TRUE
"2:18449","Populus_tremuloides",-66.43,48.1499999855427,TRUE
"2:18450","Populus_tremuloides",-73.29,48.1499999855427,TRUE
"2:18451","Populus_tremuloides",-81.29,48.1499999855427,TRUE
"2:18452","Populus_tremuloides",-65.03,48.1499999855427,TRUE
"2:18453","Populus_tremuloides",-81.3,48.1499999855427,TRUE
"2:18454","Populus_tremuloides",-73.79,48.1499999855427,TRUE
"2:18455","Populus_tremuloides",-73.28,48.1499999855427,TRUE
"2:18456","Populus_tremuloides",-91.9,48.1499999855427,TRUE
"2:18457","Populus_tremuloides",-76.36,48.1499999855427,TRUE
"2:18458","Populus_tremuloides",-73.79,48.1499999855427,TRUE
"2:18459","Populus_tremuloides",-92.25,48.1499999855427,TRUE
"2:18460","Populus_tremuloides",-91.82,48.1499999855427,TRUE
"2:18461","Populus_tremuloides",-71.16,48.1499999855427,TRUE
"2:18462","Populus_tremuloides",-73.28,48.1499999855427,TRUE
"2:18463","Populus_tremuloides",-73.28,48.1499999855427,TRUE
"2:18464","Populus_tremuloides",-96.36,48.1499999855427,TRUE
"2:18465","Populus_tremuloides",-92.77,48.1499999855427,TRUE
"2:18466","Populus_tremuloides",-75.82,48.1499999855427,TRUE
"2:18467","Populus_tremuloides",-76.63,48.1499999855427,TRUE
"2:18468","Populus_tremuloides",-92.46,48.1499999855427,TRUE
"2:18469","Populus_tremuloides",-90.98,48.1499999855427,TRUE
"2:18470","Populus_tremuloides",-81.3,48.1499999855427,TRUE
"2:18471","Populus_tremuloides",-72.34,48.1499999855427,TRUE
"2:18472","Populus_tremuloides",-71.88,48.1499999855427,TRUE
"2:18473","Populus_tremuloides",-81.3,48.1499999855427,TRUE
"2:18474","Populus_tremuloides",-95.17,48.1499999855427,TRUE
"2:18475","Populus_tremuloides",-77.25,48.1499999855427,TRUE
"2:18476","Populus_tremuloides",-72.33,48.1499999855427,TRUE
"2:18477","Populus_tremuloides",-82.5,48.1499999855427,TRUE
"2:18478","Populus_tremuloides",-72.33,48.1499999855427,TRUE
"2:18479","Populus_tremuloides",-75.83,48.1499999855427,TRUE
"2:18480","Populus_tremuloides",-93.28,48.1499999855427,TRUE
"2:18481","Populus_tremuloides",-76.36,48.1499999855427,TRUE
"2:18482","Populus_tremuloides",-92.96,48.1599999855547,TRUE
"2:18483","Populus_tremuloides",-79.66,48.1599999855547,TRUE
"2:18484","Populus_tremuloides",-76.63,48.1599999855548,TRUE
"2:18485","Populus_tremuloides",-65.73,48.1599999855547,TRUE
"2:18486","Populus_tremuloides",-70.85,48.1599999855547,TRUE
"2:18487","Populus_tremuloides",-70.85,48.1599999855547,TRUE
"2:18488","Populus_tremuloides",-70.85,48.1599999855547,TRUE
"2:18489","Populus_tremuloides",-70.84,48.1599999855547,TRUE
"2:18490","Populus_tremuloides",-70.84,48.1599999855547,TRUE
"2:18491","Populus_tremuloides",-95.21,48.1599999855547,TRUE
"2:18492","Populus_tremuloides",-92.07,48.1599999855547,TRUE
"2:18493","Populus_tremuloides",-92,48.1599999855548,TRUE
"2:18494","Populus_tremuloides",-67.84,48.1599999855547,TRUE
"2:18495","Populus_tremuloides",-95.53,48.1599999855547,TRUE
"2:18496","Populus_tremuloides",-72.64,48.1599999855547,TRUE
"2:18497","Populus_tremuloides",-77.25,48.1599999855547,TRUE
"2:18498","Populus_tremuloides",-72.64,48.1599999855547,TRUE
"2:18499","Populus_tremuloides",-76.37,48.1599999855547,TRUE
"2:18500","Populus_tremuloides",-81.45,48.1599999855547,TRUE
"2:18501","Populus_tremuloides",-77.25,48.1599999855547,TRUE
"2:18502","Populus_tremuloides",-81.27,48.1599999855547,TRUE
"2:18503","Populus_tremuloides",-95.59,48.1599999855547,TRUE
"2:18504","Populus_tremuloides",-67.83,48.1599999855547,TRUE
"2:18505","Populus_tremuloides",-72.65,48.1599999855548,TRUE
"2:18506","Populus_tremuloides",-122.23,48.1599999855547,TRUE
"2:18507","Populus_tremuloides",-93.48,48.1599999855547,TRUE
"2:18508","Populus_tremuloides",-92.9,48.1599999855547,TRUE
"2:18509","Populus_tremuloides",-92.01,48.1599999855547,TRUE
"2:18510","Populus_tremuloides",-80.21,48.1599999855547,TRUE
"2:18511","Populus_tremuloides",-71.64,48.1599999855547,TRUE
"2:18512","Populus_tremuloides",-71.64,48.1599999855547,TRUE
"2:18513","Populus_tremuloides",-71.56,48.1599999855547,TRUE
"2:18514","Populus_tremuloides",-71.01,48.1599999855548,TRUE
"2:18515","Populus_tremuloides",-70.28,48.1599999855547,TRUE
"2:18516","Populus_tremuloides",-70.27,48.1599999855547,TRUE
"2:18517","Populus_tremuloides",-69.74,48.1599999855547,TRUE
"2:18518","Populus_tremuloides",-67.83,48.1599999855547,TRUE
"2:18519","Populus_tremuloides",-71.46,48.1599999855548,TRUE
"2:18520","Populus_tremuloides",-79.16,48.1599999855548,TRUE
"2:18521","Populus_tremuloides",-66.35,48.1599999855547,TRUE
"2:18522","Populus_tremuloides",-71.46,48.1599999855548,TRUE
"2:18523","Populus_tremuloides",-72.65,48.1599999855548,TRUE
"2:18524","Populus_tremuloides",-71.46,48.1599999855548,TRUE
"2:18525","Populus_tremuloides",-77.26,48.1599999855547,TRUE
"2:18526","Populus_tremuloides",-66.52,48.1599999855548,TRUE
"2:18527","Populus_tremuloides",-66.35,48.1599999855547,TRUE
"2:18528","Populus_tremuloides",-92.59,48.1599999855547,TRUE
"2:18529","Populus_tremuloides",-92.51,48.1599999855547,TRUE
"2:18530","Populus_tremuloides",-72.87,48.1599999855548,TRUE
"2:18531","Populus_tremuloides",-81.45,48.1599999855547,TRUE
"2:18532","Populus_tremuloides",-71.45,48.1599999855547,TRUE
"2:18533","Populus_tremuloides",-82.09,48.1599999855548,TRUE
"2:18534","Populus_tremuloides",-89.88,48.1599999855548,TRUE
"2:18535","Populus_tremuloides",-80.86,48.1599999855547,TRUE
"2:18536","Populus_tremuloides",-81.46,48.1599999855547,TRUE
"2:18537","Populus_tremuloides",-72.66,48.1599999855547,TRUE
"2:18538","Populus_tremuloides",-66.34,48.1599999855547,TRUE
"2:18539","Populus_tremuloides",-73.14,48.1599999855547,TRUE
"2:18540","Populus_tremuloides",-85.43,48.1599999855547,TRUE
"2:18541","Populus_tremuloides",-72.66,48.1599999855547,TRUE
"2:18542","Populus_tremuloides",-96.97,48.1599999855547,TRUE
"2:18543","Populus_tremuloides",-91.73,48.1599999855548,TRUE
"2:18544","Populus_tremuloides",-72.87,48.1599999855548,TRUE
"2:18545","Populus_tremuloides",-81.37,48.1599999855547,TRUE
"2:18546","Populus_tremuloides",-65.31,48.1599999855547,TRUE
"2:18547","Populus_tremuloides",-81.46,48.1599999855547,TRUE
"2:18548","Populus_tremuloides",-73.13,48.1599999855548,TRUE
"2:18549","Populus_tremuloides",-74.84,48.1699999855667,TRUE
"2:18550","Populus_tremuloides",-79.92,48.1699999855667,TRUE
"2:18551","Populus_tremuloides",-66.34,48.1699999855667,TRUE
"2:18552","Populus_tremuloides",-70.71,48.1699999855667,TRUE
"2:18553","Populus_tremuloides",-73.13,48.1699999855667,TRUE
"2:18554","Populus_tremuloides",-65.31,48.1699999855667,TRUE
"2:18555","Populus_tremuloides",-82.5,48.1699999855667,TRUE
"2:18556","Populus_tremuloides",-73.13,48.1699999855667,TRUE
"2:18557","Populus_tremuloides",-74.85,48.1699999855667,TRUE
"2:18558","Populus_tremuloides",-92.32,48.1699999855667,TRUE
"2:18559","Populus_tremuloides",-70.71,48.1699999855667,TRUE
"2:18560","Populus_tremuloides",-89.62,48.1699999855667,TRUE
"2:18561","Populus_tremuloides",-65.31,48.1699999855667,TRUE
"2:18562","Populus_tremuloides",-95.4,48.1699999855667,TRUE
"2:18563","Populus_tremuloides",-92.82,48.1699999855667,TRUE
"2:18564","Populus_tremuloides",-72.87,48.1699999855667,TRUE
"2:18565","Populus_tremuloides",-81.39,48.1699999855667,TRUE
"2:18566","Populus_tremuloides",-73.13,48.1699999855667,TRUE
"2:18567","Populus_tremuloides",-70.71,48.1699999855667,TRUE
"2:18568","Populus_tremuloides",-80.25,48.1699999855667,TRUE
"2:18569","Populus_tremuloides",-109.79,48.1699999855667,TRUE
"2:18570","Populus_tremuloides",-109.66,48.1699999855667,TRUE
"2:18571","Populus_tremuloides",-93.34,48.1699999855667,TRUE
"2:18572","Populus_tremuloides",-80.96,48.1699999855667,TRUE
"2:18573","Populus_tremuloides",-77.79,48.1699999855667,TRUE
"2:18574","Populus_tremuloides",-71.56,48.1699999855667,TRUE
"2:18575","Populus_tremuloides",-71.01,48.1699999855667,TRUE
"2:18576","Populus_tremuloides",-77.79,48.1699999855667,TRUE
"2:18577","Populus_tremuloides",-77.78,48.1699999855667,TRUE
"2:18578","Populus_tremuloides",-73.12,48.1699999855667,TRUE
"2:18579","Populus_tremuloides",-70.7,48.1699999855667,TRUE
"2:18580","Populus_tremuloides",-70.63,48.1699999855667,TRUE
"2:18581","Populus_tremuloides",-90.23,48.1699999855667,TRUE
"2:18582","Populus_tremuloides",-91.04,48.1699999855667,TRUE
"2:18583","Populus_tremuloides",-72.87,48.1699999855667,TRUE
"2:18584","Populus_tremuloides",-77.55,48.1699999855667,TRUE
"2:18585","Populus_tremuloides",-81.03,48.1699999855667,TRUE
"2:18586","Populus_tremuloides",-93.74,48.1699999855667,TRUE
"2:18587","Populus_tremuloides",-92.7,48.1699999855667,TRUE
"2:18588","Populus_tremuloides",-70.7,48.1699999855667,TRUE
"2:18589","Populus_tremuloides",-81.96,48.1699999855667,TRUE
"2:18590","Populus_tremuloides",-82.27,48.1699999855667,TRUE
"2:18591","Populus_tremuloides",-65.31,48.1699999855667,TRUE
"2:18592","Populus_tremuloides",-82.5,48.1699999855667,TRUE
"2:18593","Populus_tremuloides",-93.11,48.1699999855667,TRUE
"2:18594","Populus_tremuloides",-92.5,48.1699999855667,TRUE
"2:18595","Populus_tremuloides",-88.47,48.1699999855667,TRUE
"2:18596","Populus_tremuloides",-78.12,48.1699999855667,TRUE
"2:18597","Populus_tremuloides",-77.21,48.1699999855667,TRUE
"2:18598","Populus_tremuloides",-70.63,48.1699999855667,TRUE
"2:18599","Populus_tremuloides",-69.05,48.1699999855667,TRUE
"2:18600","Populus_tremuloides",-78.12,48.1699999855667,TRUE
"2:18601","Populus_tremuloides",-90.39,48.1799999855786,TRUE
"2:18602","Populus_tremuloides",-77.21,48.1799999855787,TRUE
"2:18603","Populus_tremuloides",-78.11,48.1799999855786,TRUE
"2:18604","Populus_tremuloides",-78.38,48.1799999855787,TRUE
"2:18605","Populus_tremuloides",-80.26,48.1799999855787,TRUE
"2:18606","Populus_tremuloides",-70.33,48.1799999855786,TRUE
"2:18607","Populus_tremuloides",-70.63,48.1799999855786,TRUE
"2:18608","Populus_tremuloides",-90.26,48.1799999855786,TRUE
"2:18609","Populus_tremuloides",-73.62,48.1799999855786,TRUE
"2:18610","Populus_tremuloides",-90.24,48.1799999855786,TRUE
"2:18611","Populus_tremuloides",-95.79,48.1799999855786,TRUE
"2:18612","Populus_tremuloides",-92.33,48.1799999855787,TRUE
"2:18613","Populus_tremuloides",-77.21,48.1799999855787,TRUE
"2:18614","Populus_tremuloides",-65.31,48.1799999855787,TRUE
"2:18615","Populus_tremuloides",-89.89,48.1799999855786,TRUE
"2:18616","Populus_tremuloides",-93.79,48.1799999855787,TRUE
"2:18617","Populus_tremuloides",-77.22,48.1799999855786,TRUE
"2:18618","Populus_tremuloides",-82.89,48.1799999855787,TRUE
"2:18619","Populus_tremuloides",-69.05,48.1799999855786,TRUE
"2:18620","Populus_tremuloides",-90.88,48.1799999855786,TRUE
"2:18621","Populus_tremuloides",-77.22,48.1799999855786,TRUE
"2:18622","Populus_tremuloides",-69.05,48.1799999855786,TRUE
"2:18623","Populus_tremuloides",-81.97,48.1799999855786,TRUE
"2:18624","Populus_tremuloides",-81.09,48.1799999855786,TRUE
"2:18625","Populus_tremuloides",-72.21,48.1799999855786,TRUE
"2:18626","Populus_tremuloides",-89.89,48.1799999855786,TRUE
"2:18627","Populus_tremuloides",-71.08,48.1799999855786,TRUE
"2:18628","Populus_tremuloides",-71.02,48.1799999855786,TRUE
"2:18629","Populus_tremuloides",-71.01,48.1799999855786,TRUE
"2:18630","Populus_tremuloides",-69.72,48.1799999855786,TRUE
"2:18631","Populus_tremuloides",-72.21,48.1799999855786,TRUE
"2:18632","Populus_tremuloides",-72.2,48.1799999855786,TRUE
"2:18633","Populus_tremuloides",-72.2,48.1799999855786,TRUE
"2:18634","Populus_tremuloides",-81.87,48.1799999855786,TRUE
"2:18635","Populus_tremuloides",-92.9,48.1799999855786,TRUE
"2:18636","Populus_tremuloides",-72.2,48.1799999855786,TRUE
"2:18637","Populus_tremuloides",-89.89,48.1799999855786,TRUE
"2:18638","Populus_tremuloides",-70.32,48.1799999855786,TRUE
"2:18639","Populus_tremuloides",-90.39,48.1799999855786,TRUE
"2:18640","Populus_tremuloides",-77,48.1799999855786,TRUE
"2:18641","Populus_tremuloides",-74.43,48.1799999855786,TRUE
"2:18642","Populus_tremuloides",-90.38,48.1799999855786,TRUE
"2:18643","Populus_tremuloides",-81.88,48.1799999855786,TRUE
"2:18644","Populus_tremuloides",-82.25,48.1799999855786,TRUE
"2:18645","Populus_tremuloides",-90.73,48.1799999855786,TRUE
"2:18646","Populus_tremuloides",-70.95,48.1799999855786,TRUE
"2:18647","Populus_tremuloides",-90.67,48.1899999855907,TRUE
"2:18648","Populus_tremuloides",-81.96,48.1899999855907,TRUE
"2:18649","Populus_tremuloides",-90.41,48.1899999855907,TRUE
"2:18650","Populus_tremuloides",-95.2,48.1899999855907,TRUE
"2:18651","Populus_tremuloides",-92.37,48.1899999855907,TRUE
"2:18652","Populus_tremuloides",-90.33,48.1899999855907,TRUE
"2:18653","Populus_tremuloides",-90.33,48.1899999855907,TRUE
"2:18654","Populus_tremuloides",-89.4,48.1899999855907,TRUE
"2:18655","Populus_tremuloides",-90.33,48.1899999855907,TRUE
"2:18656","Populus_tremuloides",-70.95,48.1899999855907,TRUE
"2:18657","Populus_tremuloides",-93.45,48.1899999855907,TRUE
"2:18658","Populus_tremuloides",-70.96,48.1899999855907,TRUE
"2:18659","Populus_tremuloides",-89.38,48.1899999855907,TRUE
"2:18660","Populus_tremuloides",-89.37,48.1899999855907,TRUE
"2:18661","Populus_tremuloides",-71.04,48.1899999855907,TRUE
"2:18662","Populus_tremuloides",-70.96,48.1899999855907,TRUE
"2:18663","Populus_tremuloides",-93.48,48.1899999855907,TRUE
"2:18664","Populus_tremuloides",-90.85,48.1899999855907,TRUE
"2:18665","Populus_tremuloides",-70.96,48.1899999855907,TRUE
"2:18666","Populus_tremuloides",-70.21,48.1899999855907,TRUE
"2:18667","Populus_tremuloides",-89.37,48.1899999855907,TRUE
"2:18668","Populus_tremuloides",-93.58,48.1899999855907,TRUE
"2:18669","Populus_tremuloides",-82.88,48.1899999855907,TRUE
"2:18670","Populus_tremuloides",-70.96,48.1899999855907,TRUE
"2:18671","Populus_tremuloides",-120.72,48.1899999855907,TRUE
"2:18672","Populus_tremuloides",-71.58,48.1899999855907,TRUE
"2:18673","Populus_tremuloides",-71.57,48.1899999855907,TRUE
"2:18674","Populus_tremuloides",-81.87,48.1899999855907,TRUE
"2:18675","Populus_tremuloides",-90.75,48.1899999855907,TRUE
"2:18676","Populus_tremuloides",-75.91,48.1899999855907,TRUE
"2:18677","Populus_tremuloides",-71.02,48.1899999855907,TRUE
"2:18678","Populus_tremuloides",-90.75,48.1899999855907,TRUE
"2:18679","Populus_tremuloides",-82.14,48.1899999855907,TRUE
"2:18680","Populus_tremuloides",-69.76,48.1899999855907,TRUE
"2:18681","Populus_tremuloides",-69.77,48.1899999855907,TRUE
"2:18682","Populus_tremuloides",-69.77,48.1899999855907,TRUE
"2:18683","Populus_tremuloides",-69.77,48.1899999855907,TRUE
"2:18684","Populus_tremuloides",-69.77,48.1899999855907,TRUE
"2:18685","Populus_tremuloides",-69.77,48.1899999855907,TRUE
"2:18686","Populus_tremuloides",-82.83,48.1899999855907,TRUE
"2:18687","Populus_tremuloides",-92.94,48.1899999855907,TRUE
"2:18688","Populus_tremuloides",-79.65,48.1899999855907,TRUE
"2:18689","Populus_tremuloides",-83.41,48.1899999855907,TRUE
"2:18690","Populus_tremuloides",-78.34,48.1899999855907,TRUE
"2:18691","Populus_tremuloides",-78.18,48.1899999855907,TRUE
"2:18692","Populus_tremuloides",-81.29,48.1899999855907,TRUE
"2:18693","Populus_tremuloides",-75.54,48.1899999855907,TRUE
"2:18694","Populus_tremuloides",-93.62,48.1999999856026,TRUE
"2:18695","Populus_tremuloides",-81.03,48.1999999856026,TRUE
"2:18696","Populus_tremuloides",-91.97,48.1999999856026,TRUE
"2:18697","Populus_tremuloides",-78.18,48.1999999856026,TRUE
"2:18698","Populus_tremuloides",-75.55,48.1999999856026,TRUE
"2:18699","Populus_tremuloides",-90.68,48.1999999856026,TRUE
"2:18700","Populus_tremuloides",-90.67,48.1999999856026,TRUE
"2:18701","Populus_tremuloides",-69.97,48.1999999856026,TRUE
"2:18702","Populus_tremuloides",-70.22,48.1999999856026,TRUE
"2:18703","Populus_tremuloides",-90.3,48.1999999856026,TRUE
"2:18704","Populus_tremuloides",-81.06,48.1999999856026,TRUE
"2:18705","Populus_tremuloides",-90.67,48.1999999856026,TRUE
"2:18706","Populus_tremuloides",-78.18,48.1999999856026,TRUE
"2:18707","Populus_tremuloides",-93.03,48.1999999856026,TRUE
"2:18708","Populus_tremuloides",-90.87,48.1999999856026,TRUE
"2:18709","Populus_tremuloides",-67.2,48.1999999856026,TRUE
"2:18710","Populus_tremuloides",-82.79,48.1999999856026,TRUE
"2:18711","Populus_tremuloides",-66.94,48.1999999856026,TRUE
"2:18712","Populus_tremuloides",-109.58,48.1999999856026,TRUE
"2:18713","Populus_tremuloides",-109.46,48.1999999856026,TRUE
"2:18714","Populus_tremuloides",-72.19,48.1999999856026,TRUE
"2:18715","Populus_tremuloides",-72.19,48.1999999856026,TRUE
"2:18716","Populus_tremuloides",-70.27,48.1999999856026,TRUE
"2:18717","Populus_tremuloides",-70.26,48.1999999856026,TRUE
"2:18718","Populus_tremuloides",-67.2,48.1999999856026,TRUE
