"","settings","features","rm","full.AUC","Mean.AUC","Var.AUC","Mean.AUC.DIFF","Var.AUC.DIFF","Mean.OR10","Var.OR10","Mean.ORmin","Var.ORmin","AICc","delta.AICc","w.AIC","nparam","sel.cri","rankAICc"
"64","H_2.5","H",2.5,0.8875,0.866165667700856,0.00978099191330961,0.0421159742440134,0.00717851010820415,0.219860762777826,0.0616293016040044,0.0294906166219839,0.00347878587497934,36033.4944738871,91.578722796301,1.28820052266202e-20,50,"",25
"65","LP_2.5","LP",2.5,0.8769,0.86248143891075,0.0167231770088915,0.0397664228516494,0.0159039978766222,0.277587996194759,0.10031253026999,0.00268096514745308,2.87502964874325e-05,36411.0669492704,469.151198179658,1.32178914891295e-102,17,"",78
"66","LQ_2.5","LQ",2.5,0.8672,0.859247423174493,0.0156370777463237,0.03450911183428,0.0135954114956171,0.227345123814466,0.0610141254916087,0.00201072386058981,1.61720417741808e-05,36619.6723847813,677.7566336905,6.65376431552195e-148,10,"",93
"67","LH_2.5","LH",2.5,0.8874,0.868334188881922,0.0090526825825149,0.0397121763400625,0.00642374553895842,0.209138703911903,0.0547818236506678,0.0288203753351206,0.00332245613782892,36046.0801778473,104.164426756557,2.3824981968507e-23,56,"",31
"68","PQ_2.5","PQ",2.5,0.8772,0.865858901146617,0.0163203735020133,0.0389412774863873,0.0152539266885838,0.272231471071521,0.101364677927421,0.00201072386058981,1.61720417741808e-05,36398.5739780828,456.658226992004,6.82301627082837e-100,13,"",74
"69","PH_2.5","PH",2.5,0.8876,0.868969261149067,0.00768162015265022,0.0372147333975773,0.00553834260425532,0.199081481161175,0.048192708599899,0.0315013404825737,0.00396933780879615,36038.2420639925,96.3263129017942,1.19965778998165e-21,54,"",27
"70","QH_2.5","QH",2.5,0.8874,0.866573083506299,0.00974519615617473,0.0418878141193497,0.00707396585147487,0.217181599354262,0.0589788645805019,0.0308310991957105,0.00380222671046295,36047.0983081148,105.182557024076,1.43201775321139e-23,56,"",32
"71","LPQ_2.5","LPQ",2.5,0.8774,0.865020509293292,0.0167808395512919,0.0390240751239873,0.0158230884965101,0.278926677044596,0.108352290666555,0.00201072386058981,1.61720417741808e-05,36407.8217059485,465.905954857735,6.69665331015812e-102,18,"",77
"72","LPH_2.5","LPH",2.5,0.8876,0.869110329913661,0.00770031058410007,0.0371169109617153,0.00551019509438682,0.198411239874312,0.0479801116214264,0.0315013404825737,0.00396933780879615,36038.2420639925,96.3263129017942,1.19965778998165e-21,54,"",28
"73","LQH_2.5","LQH",2.5,0.8873,0.868568266237136,0.00917879095583407,0.0398329766513617,0.00642901452046821,0.209808945198766,0.0552915005856986,0.0315013404825737,0.00396933780879615,36040.9623240425,99.0465729517455,3.07865067704569e-22,53,"",29
"74","PQH_2.5","PQH",2.5,0.8876,0.868858644400963,0.00748799316227182,0.0370094168000749,0.00547851236282744,0.203102928882355,0.0501906416699817,0.0328418230563003,0.00431434136664534,36036.8092214948,94.8934704040657,2.45581231888477e-21,54,"",26
"75","LPQH_2.5","LPQH",2.5,0.8876,0.868476808120009,0.00754434022802988,0.0372893059612472,0.00556009343489745,0.202432687595491,0.0495204358057507,0.032171581769437,0.00414004269419028,36044.2367572454,102.32100615462,5.98861340696575e-23,57,"",30
"76","L_3","L",3,0.812,0.786836961014298,0.0443223494030633,0.0572158856185541,0.0392575257779994,0.244065121508259,0.0726263009350226,0.00536193029490617,8.14591733810588e-05,37992.3527519343,2050.43700084359,0,9,"",110
"77","P_3","P",3,0.8755,0.858199524795324,0.0177658113126938,0.0406473044237306,0.0172611730958696,0.317802473406555,0.141316124560378,0.00201072386058981,1.61720417741808e-05,36467.9791287533,526.063377662555,5.7921450745344e-115,17,"",82
"78","Q_3","Q",3,0.8506,0.854177233236761,0.0100171037118325,0.0241179481856083,0.00697542046191146,0.15694456455937,0.0293480711711047,0.00536193029490617,0.00011500118594973,36871.218782191,929.303031100208,1.58657733072329e-202,6,"",102
"79","H_3","H",3,0.886,0.868619386098619,0.0094001364996134,0.0391435333416539,0.00628577219831621,0.190370146155842,0.0486119092976301,0.0234584450402145,0.00220119457481905,36074.9806396926,133.064888601839,1.26292345399912e-29,50,"",40
"80","LP_3","LP",3,0.8757,0.859652429714751,0.0164599224241908,0.0391946525020677,0.016359904629499,0.302385122084811,0.119148642963575,0.00335120643431635,4.49223382616133e-05,36460.7156401334,518.799889042653,2.18819461281267e-113,17,"",81
"81","LQ_3","LQ",3,0.8648,0.857147344979677,0.0159105272665415,0.0337274243593405,0.0136413084578214,0.223314667473839,0.0606858611142111,0.00201072386058981,1.61720417741808e-05,36689.3533606814,747.437609590692,4.92080040794491e-163,10,"",96
"82","LH_3","LH",3,0.8859,0.870809091318574,0.00889202317104793,0.0368695376535195,0.00571609592778896,0.182997492000346,0.0466926531141717,0.0241286863270777,0.00232877401548203,36069.4154135545,127.499662463793,2.04103536520231e-28,47,"",36
